Identifiant	Fasta_Identifiant	Beginning_Domain	End_Domain	Iteration_0	Iteration_1	Iteration_2	Iteration_3	Iteration_4	Iteration_5	Iteration_6	For_Next_Iteration	Manual_Verification	True_CoBaHMA
UniRef100_E8LKR5	UniRef100_E8LKR5_0	22	94	True	True	True	True	True	True	False	False		True
UniRef100_H6SLG8	UniRef100_H6SLG8_0	26	103	True	True	True	True	True	False	False	False		True
UniRef100_A0A2Z5SQ36	UniRef100_A0A2Z5SQ36_1	2	74	True	True	True	False	False	False	False	False		True
UniRef100_A0A329EI42	UniRef100_A0A329EI42_0	22	96	True	True	True	True	True	True	False	False		True
UniRef100_A0A366XXT8	UniRef100_A0A366XXT8_0	22	95	True	True	True	True	True	True	True	False		True
UniRef100_A0A7X2LZU2	UniRef100_A0A7X2LZU2_0	21	96	True	True	True	True	True	True	False	False		True
UniRef100_V8C957	UniRef100_V8C957_0	41	128	True	True	True	True	False	True	False	False		True
UniRef100_A0A0U1NTS6	UniRef100_A0A0U1NTS6_0	22	97	True	True	True	True	False	False	False	False		True
UniRef100_A0A0J6WYS1	UniRef100_A0A0J6WYS1_0	26	95	True	True	True	True	True	True	False	False		True
UniRef100_A0A134CI50	UniRef100_A0A134CI50_0	18	87	True	True	True	False	True	True	False	False		True
UniRef100_A0A120KNS9	UniRef100_A0A120KNS9_0	9	83	True	True	True	True	True	False	True	False		True
UniRef100_C6JML8	UniRef100_C6JML8_0	12	96	True	True	True	True	True	True	False	False		True
UniRef100_D4CT77	UniRef100_D4CT77_0	13	97	True	True	True	True	False	True	False	False		True
UniRef100_A0A3D0EEZ3	UniRef100_A0A3D0EEZ3_0	1	74	True	True	True	True	True	False	True	False		True
UniRef100_A0A848ER41	UniRef100_A0A848ER41_0	49	125	True	True	True	True	True	True	True	False		True
UniRef100_H3K4P7	UniRef100_H3K4P7_0	49	127	True	True	True	True	False	True	True	False		True
UniRef100_I8RDC8	UniRef100_I8RDC8_0	26	101	True	True	True	True	True	True	True	False		True
UniRef100_A0A6I0ESH3	UniRef100_A0A6I0ESH3_0	2	77	True	True	True	True	True	True	True	False		True
UniRef100_A0A2U3L8A6	UniRef100_A0A2U3L8A6_0	4	72	True	True	True	True	True	False	True	False		True
UniRef100_A0A7Y3EY69	UniRef100_A0A7Y3EY69_0	3	72	True	True	True	True	False	False	False	False		True
UniRef100_A0A1I3GI56	UniRef100_A0A1I3GI56_0	3	81	True	True	True	False	False	True	False	False		True
UniRef100_A0A2Z6AYN8	UniRef100_A0A2Z6AYN8_0	13	81	True	True	True	True	False	True	True	False		True
UniRef100_A0A177MIM8	UniRef100_A0A177MIM8_0	7	85	True	True	True	True	True	True	False	False		True
UniRef100_A0A1Y3A2N4	UniRef100_A0A1Y3A2N4_0	7	85	True	True	True	True	False	True	False	False		True
UniRef100_A0A3G1KVK7	UniRef100_A0A3G1KVK7_0	1	73	True	True	True	True	True	True	True	False		True
UniRef100_B9E3D5	UniRef100_B9E3D5_0	1	73	True	True	True	True	True	True	False	False		True
UniRef100_A0A0M0SKF3	UniRef100_A0A0M0SKF3_0	14	88	True	True	True	True	True	True	False	False		True
UniRef100_A0A1M3N6C8	UniRef100_A0A1M3N6C8_0	1	70	True	True	True	True	False	True	False	False		True
UniRef100_A0A250KWM5	UniRef100_A0A250KWM5_0	25	98	True	True	True	True	True	False	False	False		True
UniRef100_A0A2W7IJG3	UniRef100_A0A2W7IJG3_0	11	87	True	True	True	True	False	True	True	False		True
UniRef100_A0A7C4R520	UniRef100_A0A7C4R520_0	2	74	True	True	True	False	False	True	False	False		True
UniRef100_A0A133MWE7	UniRef100_A0A133MWE7_0	2	77	True	True	True	True	True	True	True	False		True
UniRef100_A0A371IS49	UniRef100_A0A371IS49_0	5	74	True	True	True	True	True	True	True	False		True
UniRef100_B9E0R5	UniRef100_B9E0R5_0	1	74	True	True	True	True	True	False	False	False		True
UniRef100_A0A8A8TIY3	UniRef100_A0A8A8TIY3_0	4	66	True	True	True	False	False	False	False	False		True
UniRef100_A0A1Q9HRW8	UniRef100_A0A1Q9HRW8_0	13	80	True	True	True	True	False	False	False	False		True
UniRef100_A0A264T7N0	UniRef100_A0A264T7N0_0	10	90	True	True	True	True	True	False	False	False		True
UniRef100_A0A3N5TUF0	UniRef100_A0A3N5TUF0_0	14	83	True	True	True	True	False	False	False	False		True
UniRef100_A0A7X8EAT2	UniRef100_A0A7X8EAT2_0	10	82	True	True	True	True	True	True	False	False		True
UniRef100_A0A011NFC2	UniRef100_A0A011NFC2_0	15	89	True	True	True	True	False	False	False	False		True
UniRef100_A0A2P5NAG3	UniRef100_A0A2P5NAG3_0	7	81	True	True	True	False	True	False	False	False		True
UniRef100_A0A364NTA9	UniRef100_A0A364NTA9_0	24	98	True	True	True	True	False	False	True	False		True
UniRef100_A0A3D4XQF8	UniRef100_A0A3D4XQF8_0	7	81	True	True	True	True	False	False	False	False		True
UniRef100_A0A0J1FCK3	UniRef100_A0A0J1FCK3_0	73	164	True	True	True	False	False	False	False	False		True
UniRef100_A0A1J0AA75	UniRef100_A0A1J0AA75_0	2	76	True	True	True	True	True	True	True	False		True
UniRef100_A0A212L0M4	UniRef100_A0A212L0M4_0	1	72	True	True	True	False	True	False	False	False		True
UniRef100_A0A6I1ECH2	UniRef100_A0A6I1ECH2_0	1	70	True	True	True	True	False	False	False	False		True
UniRef100_A0A838DHX5	UniRef100_A0A838DHX5_0	8	76	True	True	True	False	False	False	True	False		True
UniRef100_A0A3N9VAW4	UniRef100_A0A3N9VAW4_0	9	89	True	True	True	False	False	False	False	False		True
UniRef100_A0A6J4QT01	UniRef100_A0A6J4QT01_0	8	97	True	True	True	False	False	False	False	False		True
UniRef100_A0A6J4QT01	UniRef100_A0A6J4QT01_0	97	194	False	False	True	True	False	False	False	False		True
UniRef100_A0A5P9BCC1	UniRef100_A0A5P9BCC1_0	17	92	True	True	True	True	True	False	False	False		True
UniRef100_A0A7Y4FMF1	UniRef100_A0A7Y4FMF1_0	3	78	True	True	True	True	True	False	False	False		True
UniRef100_A0A1V2YDY1	UniRef100_A0A1V2YDY1_0	12	106	True	True	True	False	False	True	True	False		True
UniRef100_A0A1N6HCC9	UniRef100_A0A1N6HCC9_0	13	83	True	True	True	False	False	False	False	False		True
Synechococcus_sp_PCC_6312	Synechococcus_sp_PCC_6312_0	1	115	True	False	False	False	False	False	False	False		True
UniRef100_A0A845YVT1	UniRef100_A0A845YVT1_0	101	167	True	True	True	False	True	False	False	False		True
UniRef100_A0A4R3PSR9	UniRef100_A0A4R3PSR9_0	1	93	True	True	True	False	False	False	False	False		True
UniRef100_A0A528VWA9	UniRef100_A0A528VWA9_0	3	95	True	True	True	False	True	False	False	False		True
UniRef100_A0A7T7Z4C9	UniRef100_A0A7T7Z4C9_0	3	105	True	True	True	True	True	False	False	False		True
UniRef100_B8IRL1	UniRef100_B8IRL1_0	3	102	True	True	True	False	False	False	False	False		True
UniRef100_Q2YD29	UniRef100_Q2YD29_0	1	78	True	True	True	True	False	False	False	False		True
UniRef100_A0A1G7UPY9	UniRef100_A0A1G7UPY9_0	1	73	True	True	True	True	True	True	True	False		True
UniRef100_A0A1W1I926	UniRef100_A0A1W1I926_0	129	199	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G6FLX9	UniRef100_A0A2G6FLX9_0	26	98	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G6MAJ0	UniRef100_A0A2G6MAJ0_0	22	94	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G6MZB0	UniRef100_A0A2G6MZB0_0	22	94	True	True	True	False	True	False	True	False		True
UniRef100_A0A2G6NMV0	UniRef100_A0A2G6NMV0_0	27	99	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G6R7R4	UniRef100_A0A2G6R7R4_0	25	93	True	True	True	True	True	True	True	False		True
UniRef100_A0A4Q1AQK5	UniRef100_A0A4Q1AQK5_0	2	73	True	True	True	True	True	True	True	False		True
UniRef100_A0A512H351	UniRef100_A0A512H351_0	12	84	True	True	True	True	True	True	True	False		True
UniRef100_A0A518B1R2	UniRef100_A0A518B1R2_0	8	82	True	True	True	True	True	True	True	False		True
UniRef100_A0A6H3FB81	UniRef100_A0A6H3FB81_0	12	78	True	True	True	True	True	True	True	False		True
UniRef100_A0A6P1ZMR0	UniRef100_A0A6P1ZMR0_0	6	77	True	True	True	True	True	True	True	False		True
UniRef100_A0A847NQW1	UniRef100_A0A847NQW1_0	3	71	True	True	True	True	True	True	True	False		True
UniRef100_E1JWZ9	UniRef100_E1JWZ9_0	18	86	True	True	True	True	True	True	True	False		True
UniRef100_A0A379D7B2	UniRef100_A0A379D7B2_0	9	79	True	True	True	True	False	False	False	False		True
UniRef100_D7DWV2	UniRef100_D7DWV2_0	82	165	True	True	True	False	True	False	False	False		True
UniRef100_A0A1Q4RP66	UniRef100_A0A1Q4RP66_0	242	314	True	True	True	True	True	True	True	False		True
UniRef100_A0A1Q4RP66	UniRef100_A0A1Q4RP66_0	43	121	True	True	True	False	False	False	False	False		True
UniRef100_A0A0F2RWM9	UniRef100_A0A0F2RWM9_0	19	92	True	True	True	True	True	True	True	False		True
UniRef100_A0A0G3CQY0	UniRef100_A0A0G3CQY0_0	16	87	True	True	True	True	False	True	False	False		True
UniRef100_A0A0W8G5B3	UniRef100_A0A0W8G5B3_0	8	76	True	True	True	False	False	True	True	False		True
UniRef100_A0A167B0K0	UniRef100_A0A167B0K0_0	14	87	True	True	True	True	False	True	False	False		True
UniRef100_A0A1G0CRJ2	UniRef100_A0A1G0CRJ2_0	9	82	True	True	True	True	True	True	True	False		True
UniRef100_A0A1H5WQ31	UniRef100_A0A1H5WQ31_0	12	87	True	True	True	True	False	True	True	False		True
UniRef100_A0A1M3M047	UniRef100_A0A1M3M047_0	15	88	True	True	True	True	True	True	True	False		True
UniRef100_A0A212Q080	UniRef100_A0A212Q080_0	15	85	True	True	True	True	True	True	False	False		True
UniRef100_A0A272EQ87	UniRef100_A0A272EQ87_0	14	88	True	True	True	True	True	True	True	False		True
UniRef100_A0A290ZPY4	UniRef100_A0A290ZPY4_0	15	87	True	True	True	True	True	True	True	False		True
UniRef100_A0A2C6DUH2	UniRef100_A0A2C6DUH2_0	16	87	True	True	True	True	True	True	False	False		True
UniRef100_A0A2N3PWG4	UniRef100_A0A2N3PWG4_0	10	85	True	True	True	True	True	True	True	False		True
UniRef100_A0A2U1TP56	UniRef100_A0A2U1TP56_0	16	87	True	True	True	True	False	False	False	False		True
UniRef100_A0A2U1UB27	UniRef100_A0A2U1UB27_0	16	87	True	True	True	True	True	True	True	False		True
UniRef100_A0A2U1W152	UniRef100_A0A2U1W152_0	14	87	True	True	True	True	False	True	True	False		True
UniRef100_A0A3R6AXP8	UniRef100_A0A3R6AXP8_0	12	80	True	True	True	True	False	True	True	False		True
UniRef100_A0A3S0XBV5	UniRef100_A0A3S0XBV5_0	14	86	True	True	True	True	True	True	True	False		True
UniRef100_A0A443ILI8	UniRef100_A0A443ILI8_0	13	85	True	True	True	True	True	True	True	False		True
UniRef100_A0A443JGD4	UniRef100_A0A443JGD4_0	13	85	True	True	True	True	True	True	False	False		True
UniRef100_A0A4S4AXC8	UniRef100_A0A4S4AXC8_0	14	87	True	True	True	True	True	True	True	False		True
UniRef100_A0A4S4AZ83	UniRef100_A0A4S4AZ83_0	14	87	True	True	True	True	False	True	True	False		True
UniRef100_A0A4U0QSG2	UniRef100_A0A4U0QSG2_0	14	88	True	True	True	True	True	True	True	False		True
UniRef100_A0A525BXK5	UniRef100_A0A525BXK5_0	13	88	True	True	True	True	False	True	True	False		True
UniRef100_A0A560BJS5	UniRef100_A0A560BJS5_0	20	93	True	True	True	True	False	True	False	False		True
UniRef100_A0A562I002	UniRef100_A0A562I002_0	22	98	True	True	True	True	True	True	True	False		True
UniRef100_A0A5J5FWP8	UniRef100_A0A5J5FWP8_0	16	87	True	True	True	True	True	True	True	False		True
UniRef100_A0A6A8QBT4	UniRef100_A0A6A8QBT4_0	18	94	True	True	True	True	True	True	True	False		True
UniRef100_A0A6J4FQP7	UniRef100_A0A6J4FQP7_0	14	84	True	True	True	True	True	True	False	False		True
UniRef100_A0A7C9UYH6	UniRef100_A0A7C9UYH6_0	20	93	True	True	True	True	False	True	False	False		True
UniRef100_A0A7K1KKP6	UniRef100_A0A7K1KKP6_0	37	114	True	True	True	True	True	True	True	False		True
UniRef100_A0A7M3MER0	UniRef100_A0A7M3MER0_0	13	80	True	True	True	True	True	True	True	False		True
UniRef100_A0A7Y5S461	UniRef100_A0A7Y5S461_0	14	86	True	True	True	True	False	True	False	False		True
UniRef100_A0A833GPK6	UniRef100_A0A833GPK6_0	12	85	True	True	True	True	True	True	True	False		True
UniRef100_A0A839T228	UniRef100_A0A839T228_0	24	100	True	True	True	True	True	True	True	False		True
UniRef100_A0A840GKN2	UniRef100_A0A840GKN2_0	31	104	True	True	True	True	True	True	True	False		True
UniRef100_C1DGE6	UniRef100_C1DGE6_0	14	87	True	True	True	True	False	True	False	False		True
UniRef100_E1JWZ8	UniRef100_E1JWZ8_0	13	81	True	True	True	True	False	True	False	False		True
UniRef100_E6VPD2	UniRef100_E6VPD2_0	15	88	True	True	True	True	True	True	False	False		True
UniRef100_H8FVQ3	UniRef100_H8FVQ3_0	25	98	True	True	True	True	True	False	True	False		True
UniRef100_N6Y357	UniRef100_N6Y357_0	14	86	True	True	True	True	True	False	False	False		True
UniRef100_N6YEU5	UniRef100_N6YEU5_0	14	86	True	True	True	True	False	True	True	False		True
UniRef100_V6F8S0	UniRef100_V6F8S0_0	16	89	True	True	True	True	False	True	False	False		True
UniRef100_A0A1M7UEN5	UniRef100_A0A1M7UEN5_0	3	76	True	True	True	False	False	False	False	False		True
UniRef100_A0A1T4LGC5	UniRef100_A0A1T4LGC5_0	11	92	True	True	True	True	True	True	True	False		True
UniRef100_A0A3S0HJ88	UniRef100_A0A3S0HJ88_0	5	74	True	True	True	False	False	True	True	False		True
UniRef100_A0A7S9CS34	UniRef100_A0A7S9CS34_0	5	74	True	True	True	False	False	False	False	False		True
UniRef100_A0A4R1BEJ0	UniRef100_A0A4R1BEJ0_0	1	69	True	True	True	False	False	True	False	False		True
UniRef100_A0A4Y3TD59	UniRef100_A0A4Y3TD59_0	1	73	True	True	True	True	True	True	True	False		True
UniRef100_A0A1N7C237	UniRef100_A0A1N7C237_0	14	91	True	True	True	True	True	True	True	False		True
UniRef100_L0R9N1	UniRef100_L0R9N1_0	12	86	True	True	True	True	False	True	False	False		True
UniRef100_A0A2V6Q1W4	UniRef100_A0A2V6Q1W4_0	4	75	True	True	True	True	True	True	True	False		True
UniRef100_B8IEI5	UniRef100_B8IEI5_0	1	77	True	True	True	True	False	False	False	False		True
UniRef100_A0A1X1Q4Y0	UniRef100_A0A1X1Q4Y0_0	90	160	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G2HG50	UniRef100_A0A2G2HG50_0	14	92	True	True	True	True	False	False	False	False		True
UniRef100_A0A329ZW13	UniRef100_A0A329ZW13_0	15	95	True	True	True	False	True	False	False	False		True
UniRef100_A0A2G6MF16	UniRef100_A0A2G6MF16_0	19	91	True	True	True	False	True	True	False	False		True
UniRef100_A0A7W8G7Z4	UniRef100_A0A7W8G7Z4_0	2	68	True	True	True	False	True	True	False	False		True
UniRef100_A0A0U1NTS1	UniRef100_A0A0U1NTS1_0	21	85	True	True	True	True	False	False	False	False		True
UniRef100_I0GMG1	UniRef100_I0GMG1_0	82	143	True	True	True	False	True	True	False	False		True
UniRef100_A0A1E4Q9P7	UniRef100_A0A1E4Q9P7_0	25	100	True	True	True	True	False	False	False	False		True
UniRef100_A0A433NKG6	UniRef100_A0A433NKG6_0	10	89	True	True	True	True	False	False	False	False		True
UniRef100_A0A2L0ELU8	UniRef100_A0A2L0ELU8_0	6	76	True	True	True	True	False	False	True	False		True
UniRef100_A0A085HP82	UniRef100_A0A085HP82_0	1	82	True	True	True	True	True	True	True	False		True
UniRef100_A0A090IC48	UniRef100_A0A090IC48_0	2	77	True	True	True	True	False	True	True	False		True
UniRef100_A0A0G4JX64	UniRef100_A0A0G4JX64_0	1	81	True	True	True	True	True	False	False	False		True
UniRef100_A0A7G7VLW5	UniRef100_A0A7G7VLW5_0	103	174	True	True	True	False	False	True	True	False		True
UniRef100_E2ZBQ1	UniRef100_E2ZBQ1_0	47	117	True	True	True	False	False	True	False	False		True
UniRef100_F5RIY1	UniRef100_F5RIY1_0	102	172	True	True	True	False	False	True	True	False		True
UniRef100_A0A7C9UVM6	UniRef100_A0A7C9UVM6_0	2	67	True	True	True	True	False	True	True	False		True
UniRef100_A0A2T5JWD8	UniRef100_A0A2T5JWD8_0	46	120	True	True	True	True	False	True	False	False		True
UniRef100_A0A3A5ASG5	UniRef100_A0A3A5ASG5_0	2	75	True	True	True	False	False	True	False	False		True
UniRef100_A0A2T0BQR3	UniRef100_A0A2T0BQR3_0	1	70	True	True	True	True	True	True	False	False		True
UniRef100_A0A7G9FCB0	UniRef100_A0A7G9FCB0_0	5	67	True	True	True	False	False	False	False	False		True
UniRef100_A0A257MWT8	UniRef100_A0A257MWT8_0	5	81	True	True	True	True	True	False	False	False		True
UniRef100_A0A7V4G6I3	UniRef100_A0A7V4G6I3_0	1	61	True	True	True	True	False	True	True	False		True
UniRef100_A0A6N7KZ84	UniRef100_A0A6N7KZ84_0	17	86	True	True	True	True	False	False	False	False		True
UniRef100_R4MJ22	UniRef100_R4MJ22_0	9	84	True	True	True	False	False	True	False	False		True
UniRef100_A0A6J4MP16	UniRef100_A0A6J4MP16_0	5	77	True	True	True	False	False	False	False	False		True
UniRef100_Q72EI8	UniRef100_Q72EI8_0	45	115	True	True	True	True	True	True	False	False		True
UniRef100_A0A1U7ILD7	UniRef100_A0A1U7ILD7_0	15	84	True	True	True	False	False	False	False	False		True
UniRef100_A0A357IGT5	UniRef100_A0A357IGT5_0	14	87	True	True	True	True	False	False	False	False		True
UniRef100_F2JRX4	UniRef100_F2JRX4_0	13	88	True	True	True	True	True	True	True	False		True
UniRef100_A0A1C5ELP3	UniRef100_A0A1C5ELP3_0	48	118	True	True	True	True	True	False	True	False		True
UniRef100_A0A3M2FQJ0	UniRef100_A0A3M2FQJ0_0	1	104	True	True	True	True	True	True	True	False		True
UniRef100_A0A1M4XAC1	UniRef100_A0A1M4XAC1_0	42	110	True	True	True	False	True	True	False	False		True
UniRef100_A0A7T0GK02	UniRef100_A0A7T0GK02_0	43	111	True	True	True	False	False	False	False	False		True
UniRef100_A0A851IRV9	UniRef100_A0A851IRV9_0	10	78	True	True	True	True	False	False	False	False		True
UniRef100_B9E0R2	UniRef100_B9E0R2_0	67	135	True	True	True	False	True	True	False	False		True
UniRef100_C7ND21	UniRef100_C7ND21_0	8	92	True	True	True	True	True	True	True	False		True
UniRef100_D0GJ78	UniRef100_D0GJ78_0	10	78	True	True	True	False	True	True	False	False		True
UniRef100_X8HQE8	UniRef100_X8HQE8_0	14	83	True	True	True	False	False	False	False	False		True
UniRef100_A0A441TTM7	UniRef100_A0A441TTM7_0	7	96	True	True	True	True	False	False	False	False		True
UniRef100_A0A4R9XFS5	UniRef100_A0A4R9XFS5_0	41	130	True	True	True	False	False	False	False	False		True
UniRef100_A0A0K2GJH8	UniRef100_A0A0K2GJH8_0	3	88	True	True	True	True	True	True	True	False		True
UniRef100_A0A351B1T5	UniRef100_A0A351B1T5_0	1	85	True	True	True	True	False	True	True	False		True
UniRef100_A0A534QF29	UniRef100_A0A534QF29_0	1	74	True	True	True	True	False	True	True	False		True
UniRef100_A0A7C3RP10	UniRef100_A0A7C3RP10_0	1	86	True	True	True	True	False	True	True	False		True
UniRef100_A0A7V4G6G9	UniRef100_A0A7V4G6G9_0	3	88	True	True	True	True	True	True	True	False		True
UniRef100_A0A7V6A2I2	UniRef100_A0A7V6A2I2_0	4	76	True	True	True	True	True	True	True	False		True
UniRef100_A0A1I1YVY6	UniRef100_A0A1I1YVY6_0	46	129	True	True	True	True	True	True	True	False		True
UniRef100_A0A1L6LCK2	UniRef100_A0A1L6LCK2_0	1	89	True	True	True	True	True	True	True	False		True
UniRef100_A0A7D4XLZ6	UniRef100_A0A7D4XLZ6_0	1	90	True	True	True	True	False	False	True	False		True
UniRef100_A0A1G9U063	UniRef100_A0A1G9U063_0	85	147	True	True	True	True	True	True	True	False		True
UniRef100_A0A3P1ZSF9	UniRef100_A0A3P1ZSF9_0	9	87	True	True	True	False	True	True	False	False		True
UniRef100_A0A6N8BKH9	UniRef100_A0A6N8BKH9_0	8	86	True	True	True	False	True	True	False	False		True
UniRef100_C6JML7	UniRef100_C6JML7_0	15	89	True	True	True	True	False	False	False	False		True
UniRef100_C9N0P5	UniRef100_C9N0P5_0	16	89	True	True	True	True	False	False	False	False		True
UniRef100_A0A4P8L4D7	UniRef100_A0A4P8L4D7_0	20	91	True	True	True	True	True	False	False	False		True
UniRef100_A0A5J5FW33	UniRef100_A0A5J5FW33_0	5	86	True	True	True	False	False	False	False	False		True
UniRef100_A0A1L3MRH9	UniRef100_A0A1L3MRH9_0	1	82	True	True	True	True	True	True	False	False		True
UniRef100_A0A366XT82	UniRef100_A0A366XT82_0	1	73	True	True	True	True	True	False	False	False		True
UniRef100_A0A1X1Q4S4	UniRef100_A0A1X1Q4S4_0	47	126	True	True	True	True	True	True	True	False		True
UniRef100_A0A6N2DYB0	UniRef100_A0A6N2DYB0_0	1	78	True	True	True	True	True	True	True	False		True
UniRef100_A0A1C0B6J0	UniRef100_A0A1C0B6J0_0	15	86	True	True	True	True	True	False	False	False		True
UniRef100_A0A0A5GCY4	UniRef100_A0A0A5GCY4_0	21	94	True	True	True	True	True	True	True	False		True
UniRef100_A0A1G0LIL9	UniRef100_A0A1G0LIL9_0	4	70	True	True	True	False	True	False	False	False		True
UniRef100_A0A2G6FS01	UniRef100_A0A2G6FS01_0	20	89	True	True	True	True	True	True	False	False		True
UniRef100_C9N0P7	UniRef100_C9N0P7_0	9	84	True	True	True	False	False	False	False	False		True
UniRef100_A0A348YNR4	UniRef100_A0A348YNR4_0	38	109	True	True	True	True	True	True	True	False		True
UniRef100_A0A1W2DQT4	UniRef100_A0A1W2DQT4_0	11	79	True	True	True	False	False	False	False	False		True
UniRef100_A0A351L2M3	UniRef100_A0A351L2M3_0	52	124	True	True	True	True	True	False	True	False		True
UniRef100_A0A0X8JPU4	UniRef100_A0A0X8JPU4_0	26	102	True	True	True	True	True	True	True	False		True
UniRef100_G9WQM1	UniRef100_G9WQM1_0	3	72	True	True	True	True	True	True	False	False		True
UniRef100_G9WW23	UniRef100_G9WW23_0	3	72	True	True	True	True	True	True	True	False		True
UniRef100_A0A1G0DQE8	UniRef100_A0A1G0DQE8_0	14	82	True	True	True	True	False	False	False	False		True
UniRef100_A0A0D7WU36	UniRef100_A0A0D7WU36_0	8	78	True	True	True	True	True	True	False	False		True
UniRef100_A0A6H3FAW4	UniRef100_A0A6H3FAW4_0	1	74	True	True	True	False	False	False	False	False		True
UniRef100_E3FPA8	UniRef100_E3FPA8_0	1	68	True	True	True	True	False	True	False	False		True
UniRef100_A0A1Q6L6A7	UniRef100_A0A1Q6L6A7_0	1	87	True	True	True	True	False	False	True	False		True
UniRef100_A0A3A9EWM7	UniRef100_A0A3A9EWM7_0	1	88	True	True	True	True	True	False	True	False		True
UniRef100_A0A5N0IP28	UniRef100_A0A5N0IP28_0	6	86	True	True	True	True	False	False	False	False		True
UniRef100_A0A562GRU7	UniRef100_A0A562GRU7_0	8	73	True	True	True	False	False	False	False	False		True
UniRef100_A0A661D6U1	UniRef100_A0A661D6U1_0	3	74	True	True	True	False	False	False	False	False		True
